library_id	tissue
liposarcoma_sw872_si_3603	adipose
bodymap2_adipose_75bp_sr	adipose
bodymap2_adipose_50bp_pe	adipose
adrenal_nci_h295a_si_3634	adrenal_gland
adrenal_sw13_si_3546	adrenal_gland
adrenal_adr11_si_3792	adrenal_gland
adrenal_adr13_si_3791	adrenal_gland
adrenal_adr16_si_4091	adrenal_gland
adrenal_adr18_si_4090	adrenal_gland
adrenal_adr34_si_4089	adrenal_gland
adrenal_adr35_si_4088	adrenal_gland
bodymap2_adrenal_gland_75bp_sr	adrenal_gland
bodymap2_adrenal_gland_50bp_pe	adrenal_gland
bile_duct_egi1_si_3837	bile_duct
bile_duct_tfk1_si_3842	bile_duct
chca_1001_origene_cr559153_si_5001	bile_duct
a4de3863-03d5-44b0-b711-87aadcb29008	cervix
cbf9a913-bf0f-41cf-b7c5-048b72bbbb5d	cervix
edd006f4-1914-48b6-84d9-420a09dd82d1	cervix
06121f93-9719-4d96-94e1-5b8afcc347a7	cervix
7fb5882c-6f15-462f-83e6-8bff997bf16d	cervix
45ce60c9-d18f-43a2-b240-8dc7d854cd27	cervix
5b31fb5f-9321-43d8-9b5f-600e8ba2f6cc	cervix
029c4ec1-b4a1-4aea-a126-aceadb8ab52a	cervix
aabf5831-8886-4570-9266-00cd858ba17b	cervix
8b82c786-64be-410a-89bf-d28dc8d7c4e9	cervix
b107d3e2-8d45-425c-9aa7-0293463b6d66	cervix
7a1f4f51-4bea-4e5f-b59a-02fb223d2965	cervix
21e92dd7-adee-4826-9470-fb7501ad280d	cervix
6252138d-526e-4ed4-8369-7d6e4bde3fbe	cervix
1f870a12-9d70-4fe4-a176-4cbee06c44e6	cervix
a57566b4-dd26-46bd-a00f-82136bc2a9be	cervix
73bf920b-b9dc-4f81-b57a-63ebebccf9cd	cervix
6171e1c5-1243-4fde-8964-7d1a4d387a86	cervix
6cf5747f-22b4-498f-b8ce-13e4a2741883	cervix
f930146b-0cec-4630-8f79-0e233c238b15	cervix
550b677c-c33a-499c-95dc-68250384b6a8	cervix
70b5a53a-d822-4634-b181-79fef68346c0	cervix
9f86c904-9c2f-4413-a5ad-95a6fd65cb71	cervix
7e67a342-4e90-47f9-9c95-03d32009e858	cervix
0e842eda-bb7f-4f4a-b1bc-9d6dcf563125	cervix
a5793d2b-3dec-477f-b29b-163d235431ac	cervix
6f54279a-f0b1-4e9d-9e71-7f91cef40ba2	cervix
26cdb816-44f0-4ff6-a674-93ec31d64fed	cervix
953f918b-a82a-408f-b080-d0cb4441e1ef	cervix
8724d94d-c194-491b-8c0e-38675b59c2e8	cervix
a1dbd227-73b7-466f-b766-063a3006a206	cervix
4b80a4f6-c58b-4955-b390-53c9d722ebfa	cervix
6a65b2f5-ebe5-4974-9ca6-7e824e7ca087	cervix
622f0488-00c2-4f4f-8d5e-6cc9ab5b0e11	cervix
88ee3a4f-7688-4247-b03c-73f6e3af7493	cervix
a886bebc-9578-424a-910c-43ebff0d5696	cervix
aab8ae6f-ae54-4203-b2e6-2b86b9ca0337	cervix
dfb5da30-7995-4132-8bc9-439b0f4f7c4c	cervix
833baf21-bec9-4fde-aa6b-fb1b1256ae26	cervix
099a51db-4d31-4d90-b9cb-fd482309479a	cervix
00471faf-5a40-430a-8555-564fa885f618	cervix
851064c8-582a-414a-bfcc-e1042bb9ff7b	cervix
a1d00776-9535-4361-af77-8896e51465fe	cervix
249a179f-25d7-4508-b64c-be08aaafc82a	cervix
386fbf20-f41e-41e1-96de-578066c35560	cervix
feb35af1-052d-41a6-9e76-f47b610ab956	cervix
0bb1946f-bc01-47d8-887f-e63f3a16e32d	cervix
c4c15b15-8010-47d8-8c6b-3c6b9dae9716	cervix
27e35f6c-7d6c-46e8-844d-e08a5920af3e	cervix
0375a538-64dc-4f7b-807e-d765c8d88c23	cervix
58ccb54d-2d23-4bce-b05d-02e543d83306	cervix
5c5d18f0-dc25-4d65-9ea7-f90d69db0ce8	cervix
3f679347-cd3b-4711-aa6c-e5d87fa93052	cervix
e5452386-f28c-450f-b13b-4b1ef4713fa1	cervix
3aab069c-f3e6-4a95-89eb-bf896b36c4b3	cervix
b99c2f7f-3b3c-4ea9-b6b1-84aadaeecd91	cervix
51257d94-f973-4dfd-93d7-72ec4013def7	cervix
e35790f7-26df-4d0a-9474-88f13372d606	cervix
3c109286-fa30-4f6b-98d1-70cd89f87f31	cervix
318e2cdd-08c5-4611-913f-7f4a6f49677d	cervix
721c59a5-22b6-4388-a47d-d0108ea2c1aa	cervix
6edc7d3a-9f83-449f-a371-c040d8b5164d	cervix
fa8d81bb-a026-426c-8e24-2c8ca93007c4	cervix
2713b35a-f04a-4078-85c6-34140350398f	cervix
95a815e7-101e-416c-90b0-5c6c568ab897	cervix
f1f0a4e6-8757-43f2-96c5-5b6bae173590	cervix
174159b7-d7a4-43d5-8c04-7f62f8d0db14	cervix
d1f596d6-1f2c-4728-be8c-0ef9cc402f88	cervix
9fd5309d-03cc-4123-8bc8-d7dfba4955d2	cervix
d7954ccb-a03f-45cb-a059-88fc217cb753	cervix
3349e197-7ef8-4cfd-b365-1dbf5c7db58d	cervix
c188647f-7c72-4228-acd8-de6e5892f7fe	cervix
e26f5a99-6a8d-429e-8849-8a9b5680d466	cervix
93810b75-cbbb-4dbb-bbe1-efb66d19516d	cervix
689fb0d6-789a-45c2-8f2f-12cc3a2ea553	cervix
1a6ee24e-975c-4ba8-8cc3-666555fb89d6	cervix
c59486e3-0de6-4fd2-adef-b3b369d41e7c	cervix
6c6c44ac-3626-482e-8d33-adbd122f8352	cervix
48ee0be7-9c0f-4e6d-81cf-638c52beef8b	cervix
5ff64ded-bdb0-4125-b1b9-8a3945e82810	cervix
7e7e0d0f-aa97-4c0d-bffc-7d8977288836	cervix
ebe70126-032b-4f1e-9d89-1e0bd2f05907	cervix
76e090d4-d2c2-4918-97d8-4dd1dbea5452	cervix
38948bd8-bc9a-4e38-9f7a-f72d3531050e	cervix
1dbe0951-14cc-4489-aaf2-f3592be05f07	cervix
b9e35423-81e4-4ffe-b08a-4bb93b3cf976	cervix
cf0a3802-710c-4ec7-9778-2d8150656ab7	cervix
694a3bf4-f789-4aef-9dc8-13f4f8ae0283	cervix
0046fef7-052b-4d4e-b264-b3bf2e2699b1	cervix
ab31f363-93f1-4ef9-a47a-731657fdf534	cervix
135d2983-9bfc-476a-8313-661f8bde6d06	cervix
04bf866a-cb97-4e47-a3dd-2fe2e0c5d123	cervix
a8717ede-a85b-4133-bafc-48abd7892f71	cervix
3ed6846b-8a17-4eed-bc64-c28fb9aed192	cervix
16ced370-3e97-40a5-9743-6bdd7bbc37d3	cervix
0a78e78c-f31a-488a-bf37-c47b108954fd	cervix
4811ba43-5130-4cd4-8317-6d4495144c9e	cervix
5015be4c-acad-4536-bb65-59696b168717	cervix
1fc14ee0-e307-4349-a2ac-9e28c31163f2	cervix
59d21a33-8d29-4c23-95a8-7986d2a3db36	cervix
26616de7-08df-4359-9c00-c649409b1480	cervix
colon_colo205_si_3584	colon
colon_dld_1_si_3605	colon
colon_hct116_si_3559	colon
encode_colon_hct116_caltech_rep2	colon
encode_colon_hct116_caltech_rep1	colon
colon_hct15_si_3556	colon
colon_ht29_si_3558	colon
colon_lovo_si_3587	colon
colon_rko_si_3588	colon
colon_sw620_si_3557	colon
colon_sw837_si_3585	colon
2d2e8d25-3f08-4cd2-bc91-aa31a383cbd3	colon
3385c524-0048-4c86-9d65-98a95a941845	colon
1d71d88a-0007-40e9-85e5-1a4eeb0a74df	colon
c34349e9-08b2-4e1e-8d69-6a3d6b8a7a72	colon
fe7f21f9-1674-4470-b4c9-86622a4ebdd6	colon
a814507e-9cdd-4b06-bb06-12ea32e169c2	colon
efa86085-aef8-4a13-8f60-678c69947c0a	colon
b86d306d-1635-4abe-a207-52227272f9be	colon
a14d258a-87c9-4c09-81ae-0e3d7d5afca0	colon
75ce6551-1272-43bf-b8f1-b8c5cf0bf525	colon
106517be-43b1-471d-8162-00ad40675603	colon
974b1fa9-8ee7-4f02-b0ff-221fc98abe5f	colon
778a27dd-94f3-484f-9da5-9ba003dde54d	colon
d1bd0d22-fcf9-41c8-952b-1f99a95c2de8	colon
28904a18-b1fc-4d2f-8cd5-3f7ff759dac1	colon
bd33fafa-9922-4efe-9e1d-c8d8f6b8e7cc	colon
9bf56dfa-3615-443e-be90-66493694d51a	colon
f45cca58-c48d-4152-bb36-7e5ee0fe2f89	colon
d2a007d0-b17c-4436-9862-2ebb95de71c2	colon
4bc7994e-b96d-423a-90b6-28ed92581f38	colon
874d730a-f299-4a0d-a582-8a1c627d1033	colon
9fa69546-20fc-49d2-bac2-7db3587e0a0a	colon
19b68e37-b666-4a08-be36-c5c824ffe9f8	colon
b2ee51d4-301a-47f2-9be0-de43df53cad6	colon
699710f3-f0ca-4875-ba01-b1196e9afeeb	colon
d945a178-1e9c-4f69-a5d4-fea197a6f558	colon
0ed69a79-334b-4d82-b2be-253dfcb24dd2	colon
74d5b39f-cba9-403a-942d-a7a4dabb8bad	colon
72320007-0ec0-414b-a426-87d01f0d6aa6	colon
83330c6e-b606-4646-809c-cc2af3c03a23	colon
08ef1929-f4ae-49e5-83c4-b742b48d7e0b	colon
276eaf0e-6da5-430a-8e6b-5dadc4fd24a6	colon
2b5f1f9b-6aff-490c-8cd3-67b6388b4112	colon
470561f0-ed96-4076-ae5f-a943441509d0	colon
28fb1103-b811-4c6f-9999-670213ca0087	colon
1bd32c73-d248-4b86-8509-d2f8033ebf85	colon
c229d778-b9e2-430e-a9b7-789174c347a2	colon
812fa79e-d5a2-4efc-9e73-9f2e0f8d9ac9	colon
d13d9165-b5fd-4026-84f7-d54c9a7bfdd0	colon
fc7a6327-762f-4e60-aaac-892366afd3dc	colon
686ccb58-8cd1-47fb-8dc1-7f67c9a5ddaf	colon
5693546f-76cc-460e-ae90-01d44f010cda	colon
5f8c2272-4530-45b3-a6d7-00de9be46d71	colon
153cb676-3f1f-4fc8-8a53-e27654454a09	colon
ddd5720b-3ee3-4c0d-91a1-e7925d1a46fd	colon
8875aad0-5dfd-4fad-b9ea-69fbb472845c	colon
a149f07d-1a70-4819-a7ec-3faacf6c3516	colon
2e53bfd9-29f1-416b-95ee-f29b0bc07cd9	colon
4c006fb2-f1e6-4d7d-b6f5-bf28b46035c0	colon
a7afe8c9-e9ef-455d-b6f4-42fc9bfb3ed6	colon
f2cc3ef8-61a0-48f3-bef4-04cd0820c331	colon
bdc1a526-c832-4104-b458-7c710357663e	colon
ad28b826-ccfe-406e-a8c1-232702fc2ddd	colon
f0ec0cb7-b4a5-4c6e-baf2-6ba6adde3d1c	colon
814f60a7-10b6-4b53-aef9-6252a25e29c4	colon
e60b2b3b-cffb-408c-ae50-019b8debcd15	colon
b63c5cf4-5e75-498e-b08f-ceb835b71182	colon
d8def559-0b6a-439f-aa27-735443e1d12c	colon
9515a5bc-b9bc-4333-9e95-d8740283bee8	colon
a274e308-43a2-4599-b931-86acd2c295f8	colon
bb512143-3a0c-4d43-a54b-0a7e607faad8	colon
3b4b2673-e81e-4cad-b4fa-5c1b53e928c4	colon
92bd4487-7521-4a87-8e14-25f45957ebdb	colon
0f22f977-5689-4659-a473-98a3b6d81ba6	colon
cffdb45f-1f40-4e0a-a1d3-b689317723e6	colon
2ecf5761-5797-4dc7-a357-012b853e6612	colon
2b45b813-3661-47fc-ad9e-cc495ca51d49	colon
1618ca7f-6d62-451e-8280-b7199a45cd1d	colon
d13cde5b-7e54-46fb-b416-e6c2f5687b8e	colon
aa4caf7c-acbf-4c7c-9efd-c55e48840614	colon
ae609da5-fdb5-46d9-be09-46ac7d3f0220	colon
98e3c8dd-71b9-4944-b7bb-aa216aaac0ab	colon
9d737cc8-0854-4559-ab65-b43485ddc035	colon
64b434c0-0692-4034-9561-698a4d34629d	colon
2c113ebf-70de-4752-81de-a873f4f3db64	colon
f73ac22f-0c9c-431e-b899-6ed331de3dec	colon
317fa204-40fa-41c1-8828-bf7da1019ebd	colon
65313f08-b04d-4860-95a4-258670e5d185	colon
cde3355b-7452-4c37-a39d-19caa96030d6	colon
ff6a95c1-db1e-43f7-bd9d-86ca71bd8a2c	colon
ceb8591f-6ef7-46f2-b140-12d27652ccfc	colon
3b40e36d-725c-4291-beed-3fd394238b98	colon
52c17edc-35f9-484c-949d-62694cfc797a	colon
74ba00db-74c3-4d85-a046-da8e919ded85	colon
f387e5e5-1c1f-44f3-85a5-eb470b36d49a	colon
0031d433-d703-4b2c-9fdf-2920008eb457	colon
a61d1612-a1d5-4b92-99d2-6ed585ea497b	colon
75c8ccb7-9a13-4e28-9946-9a80e13ba160	colon
2f3757e6-a1e3-4023-bc14-afeacb440a9c	colon
05ca0116-b80e-426b-b52c-cb1d9aee8d59	colon
a7fa7e33-58e4-4463-b697-61a9c58bf9e1	colon
6e44c625-95e1-4bd6-b504-a5dae5423d9e	colon
e4c97374-4097-4416-b3bb-47725696dd34	colon
151bb98d-d961-49c1-a54f-8293b3ab2ebd	colon
6bfd6546-9aea-4a57-a72a-51b0bf100f2f	colon
2e609497-e790-42cf-9cd1-7f2f03741adf	colon
6a28f690-8f66-4977-b2fc-cb976fa00976	colon
4f25ead3-b4c6-46c7-a321-5561941759b2	colon
29d330b6-fc7f-4c9d-8b9d-70a5183dc5fe	colon
607d699d-4971-4636-a704-950c5a9cc9a2	colon
3a5a0fa3-1cbd-4123-a217-e5644dbbddde	colon
33080658-bebd-43b2-a4a1-0be6adbde3a5	colon
9d186179-08a2-4cc4-b438-66968cca22f8	colon
e108b927-32dc-4934-95ed-5e8d3fd8a83c	colon
2ee1e0d0-79f9-4e02-be27-773ee4b88320	colon
32f0c1bf-92e8-4608-942c-3b18af5b690c	colon
05614260-6c9c-4225-9ea1-dd5458b6afba	colon
58b577ba-2193-4bfc-9363-c10652306ce6	colon
3d1c9f10-1487-4a1d-afe8-68ecc469b3c8	colon
f7c0fda7-4950-4516-8379-ea506b8b4303	colon
6a6c9cda-e73d-444b-87f1-54b8d59709f8	colon
5d039b16-7523-4200-b403-c665da8ff35e	colon
79017748-51ba-41b4-8beb-4fb4645c87f6	colon
6423dc75-fd05-420f-b84f-26cc1be16cac	colon
2d950f6f-304f-4f54-9afc-b8fc3009ea92	colon
c9ebb6d9-fbc9-44ae-9964-89d7c7db66f3	colon
ae6c345c-c825-4925-b597-816f4819894e	colon
97a8318f-f4a8-4eb6-9984-336d3ed77547	colon
5f664093-aa46-4016-bb6a-e45186f229eb	colon
ee944fbe-c1de-4060-b05f-81cde4ec0c27	colon
35e535d8-7265-4271-a503-5e1728cd5209	colon
1b7c1662-b8ee-4e22-92f8-1e9eaff7b3ad	colon
f519f588-4934-4f83-8531-1be7a7f032b6	colon
f6601de6-113d-491f-9f00-f88a2042983a	colon
0c5760fa-f385-4df7-a13d-2aa974731746	colon
cb38e7b1-bb8f-4377-a418-f5b2e89af864	colon
7b85aa25-8031-4d9b-a1f3-5d411133489f	colon
ba4c5bb6-117d-473e-8be9-4223e498b82a	colon
2caeddb8-47d4-4e53-bd70-17d5b2269462	colon
6805b5da-d028-436d-85a7-1d151da16731	colon
ffac8b7c-64ac-429c-800b-fb2a5b6deefe	colon
bodymap2_colon_75bp_sr	colon
bodymap2_colon_50bp_pe	colon
c30ce88d-5dff-4503-b090-01b4b6aa0b80	colon
210a8b68-3413-4b76-94c4-d33559fac3a0	colon
1e8585e6-7999-47e1-aa1e-5ff4ec801d6a	colon
e65f71d8-1a24-403a-ab17-8a97ceeb18b1	colon
5cb631b5-acb1-4ad3-b2da-1f2a22c48232	colon
aee9c56c-b7fc-4fa1-9c77-08087dbe0169	colon
32741f9a-9fec-441f-96b4-e504e62c5362	colon
60f30fc6-974c-4ca4-a00d-7f11047cc1f2	colon
5baa33a0-2764-46b7-b613-bc7036e6541d	colon
9e6aa254-9b82-4df4-bffe-3a69f7617114	colon
1dc3f8d9-c9fd-4178-a0d1-520fcf2a5ebe	colon
ebe7df3a-6ee1-480e-baee-ca01b7831f9c	colon
af976606-3e8a-4f8e-85c4-5773a4c65756	colon
c428bc7d-84de-46e7-97ad-5994999e183e	colon
0928075a-7b1d-4492-94d6-b4e83cb7d236	colon
975fedf0-9bbe-4da1-a696-cb405c0397e9	colon
c613bc10-0db1-46eb-bc19-63773536ea6b	colon
b4bd08ed-0e1b-469e-a29c-fd3b536f1763	colon
f563a144-d064-4689-9229-972a9073a9a4	colon
7eb74edd-0e5a-45f6-b0d0-f21c6a897ee7	colon
10ac826c-e24c-43b7-9a79-b1a97c3e27d2	colon
43310315-1797-422f-82d9-04be6f16225a	colon
32622f16-a0e4-497d-aa07-4532d28d6a62	colon
ca3a2e76-9000-490b-8816-a6eda2774d7b	colon
aefb693b-0af3-44fa-96b4-260964a33d45	colon
310820cc-fc05-45c6-8f04-a44db0828686	colon
0f36882b-28f4-4750-b669-ffc53dfbf27b	colon
d660ee4f-58f3-4fd9-997a-6a2d0eefa66f	colon
c2efab4d-b20e-4a90-aeb1-3dfe9a4662ea	colon
e1921d3b-cb2c-4a65-8cd9-07268cc10903	colon
83b694da-5041-4509-9066-60cfce885c7d	colon
7c6a70e0-7fde-4b96-ab1c-fdca98839089	colon
b4379a0c-74e3-4e5f-a790-b7a86acdaa44	colon
bcb942c5-e4d6-4e27-898c-90d1b8b3f19a	colon
1af1b06f-81ef-48ab-bb79-6efec1fda91f	colon
51364582-19a3-4d49-8a15-2f7f42860e39	colon
f6c2138d-a76f-46ea-9b60-4d47f5dcf0fb	colon
f084bc5c-8949-4b41-820f-b9f3602cedb9	colon
82bb01e9-a659-417b-b9e8-831a76277a21	colon
10004ee7-ba91-4956-81b9-a028f3b2aa9b	colon
fc06e31c-f41b-4eb4-a161-a063eda4e713	colon
f9461b89-b267-4305-959c-f3c96a8ac547	colon
732f8856-da6b-49ed-9940-2b8af236de52	colon
9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	colon
cabili_lung_fibroblasts_batch1_sample1_gsm759890	connective_tissue
cabili_lung_fibroblasts_batch1_sample2_gsm759891	connective_tissue
cabili_lung_fibroblasts_batch3_gsm759893	connective_tissue
807cefee-a7a8-4df1-b59a-adf5808b4018	control
esophageal_eso19_si_5577	esophagus
esophageal_eso29_si_5578	esophagus
esophageal_eso37_si_5579	esophagus
esophageal_eso39_si_5580	esophagus
esophageal_eso51_si_5581	esophagus
esophageal_eso85_si_5582	esophagus
esophageal_flo_si_4717	esophagus
esophageal_het_si_4718	esophagus
esophageal_oe19_si_4801	esophagus
esophageal_oe33_si_4719	esophagus
5bc4773a-d216-4161-a147-e865fdc3d247	gastric
37ce29c6-fd39-45c7-9011-6fd8d4d81445	gastric
9ea7b0b1-070e-4f4f-9220-9a9605962659	gastric
7f2b32fa-a74e-491f-b43a-a0672098d949	gastric
bd85152d-5153-4a04-914c-dbedfe6d69a0	gastric
58c02eaf-0aa3-4487-921b-4cd12ac460f3	gastric
ccb1e955-c6ca-48d7-8a9a-cfb1e0b12c7d	gastric
d4a1abff-50a8-483e-a91a-cf56f869c8e3	gastric
cc78d874-8484-4a14-9139-b65a1627d41d	gastric
84ea97ae-849c-44ed-b0dc-400f263d519d	gastric
1154b879-dc40-4a89-bde7-d5cd7b7b6c88	gastric
0c4e4904-10df-4f71-9881-84ab256e28aa	gastric
f5b280af-a502-4fcf-bc81-53f1111242be	gastric
3412603a-c382-4253-bc1d-809a97e2d07d	gastric
f6dfb543-8f4b-49de-a4d7-408892174993	gastric
9f9769b0-0166-4baa-a216-8f05c207815e	gastric
a5093da8-06aa-4d19-83c4-a00449069859	gastric
322fec81-00af-45da-8769-b1339a040f46	gastric
906c8938-ecd9-4c23-bb3d-c1c993af672a	gastric
65039247-2813-4cf8-bd17-1a5f45378cda	gastric
4108326c-c271-4eff-a322-e9cede702ba0	gastric
0f2f7d8e-3171-4c29-b22b-3a3acb18f0bd	gastric
6354ee93-b5e9-4475-8b34-6e946c222c61	gastric
b7c6631d-3a86-467f-a895-04d3b84759a2	gastric
be12a5a1-933e-4d0a-86e5-050466cc2f9e	gastric
f1b2ce57-a8f8-487c-a84b-86c8f40d67af	gastric
42b8d3be-2bcc-4896-9bf4-cb3ee6f93dff	gastric
0f16f1f6-a243-451a-a915-1db1f5ceae02	gastric
c6721c2d-adce-447c-83dd-e500b43506fc	gastric
e85a1005-b2ea-4361-a5be-a8220092aec3	gastric
ab1d43d8-b71e-45cf-9efa-7fa7fa22d9ca	gastric
04c93226-fea0-483a-babf-da36d34f44bd	gastric
7d722f30-158c-46e0-ae79-fc38a462ec36	gastric
45374ae4-974c-4637-a6dd-0b8041330024	gastric
149e8ec6-86f6-4464-9048-13e2d2465a3b	gastric
ac704df7-3391-49b0-89b3-4647a1b90a84	gastric
ac2e80e9-b11b-4c63-9404-580baf900f90	gastric
34a9ec17-8573-41f4-ad87-c883aac148d8	gastric
08b05889-938f-47b3-a81e-e3192482c878	gastric
e0d0c4db-7df0-4fb9-a3cf-26ddc9a2c7ae	gastric
0d1267c5-ad37-4942-923f-f38c2b0d3127	gastric
29d36f5e-216e-47cf-8df6-c74876428559	gastric
ccdfd8a3-2bc7-474c-b80d-96e8741fe8bc	gastric
567e04ec-ec79-48b5-adab-a9eafd8e6bc1	gastric
705fd094-aab4-46b2-b441-cf481197283c	gastric
3d71fcea-73ce-4334-83b5-81cccccf45f7	gastric
a0cb4623-90a4-40e4-8e92-6da47bee8c7d	gastric
32595a3b-9350-4b89-8083-3fa956787bcd	gastric
848af30e-b9fd-4601-b656-5efe82e5b9b7	gastric
f5ca8802-12ec-404d-abcd-3cd49ad3601f	gastric
b7761a24-f5bb-4a76-8b27-0b20038f029a	gastric
8b425d92-11e6-4dce-914e-5a2f00603719	gastric
484434a5-5522-43ec-a43d-46b426d89dc4	gastric
21db6663-def9-49c6-9184-4479aad5d6f1	gastric
93729bdb-f3af-4d9f-ae26-7ae1776f5723	gastric
d9bfe0dd-31c7-47cd-8a1e-1eb36f8003d3	gastric
286abe79-5eac-4390-aa37-5193568a3411	gastric
ac41a416-0261-432e-a58a-4c517585e985	gastric
86daa492-f2c2-470f-8efe-c08f0e5069a9	gastric
7d9503d0-3188-44cb-9f84-544883c204b0	gastric
e9b4fe65-4df2-4d72-8570-33d60dd0ff7b	gastric
afc1b74d-a29d-48ba-b589-c4023c93cd1c	gastric
20c9c8f7-0970-4a25-80ab-c3f9b8fe9e33	gastric
d96af5f2-6d87-45a6-a130-8c5983b9e727	gastric
ddace487-7533-4b3b-ada5-146fa090f56b	gastric
66cd4dd6-154a-4006-bbe0-6556edfa0688	gastric
9af4c433-9041-4ec1-87a3-fcde8dbf1458	gastric
b01837f8-f585-4336-a49a-a5df6932db17	gastric
c73f497b-e0e6-4022-847c-574d38c30bcd	gastric
8152171b-c6cd-4ee9-80bf-7efdbd40f0fa	gastric
2d1693bb-e890-498a-ae9a-05aa41702abc	gastric
143bd716-edb6-4f17-8bc8-9272beaed4f2	gastric
dc525737-bcd1-4360-9d81-6793c2ee6a4a	gastric
82a70da7-f6ec-4f02-81ef-a4bdadf258fd	gastric
791df752-d6c6-47b8-9113-e71fca9a04fe	gastric
e91f051f-8cba-4e4a-94c3-f3c07f1b4b79	gastric
c9779aac-e58f-40c2-99bc-d4447b94078a	gastric
14fd82b2-a288-403b-8608-c1d99f602c6f	gastric
e6285ed8-1471-4fce-8208-63ac71f63228	gastric
9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	gastric
7ae9afaa-ecb4-41a1-9459-8f4ad450ba73	gastric
c33adb71-d1f1-4ab6-a25b-81cde2df0673	gastric
f461ac7f-a73e-4291-9391-10ef93ef4240	gastric
41b5fa1b-3f18-41de-8a34-2f42f4581724	gastric
b8bf12ac-2a50-4969-aed8-72704b31dee4	gastric
3ee4dab2-2b48-4339-ae90-aaafb547e789	gastric
005b4e63-e063-4c90-8a19-d1cbff0b7a04	gastric
8d4db1f2-5af0-4192-8f63-a36c98f5cf2b	gastric
a18b8344-1e37-49e9-82bf-8f43d0f2c809	gastric
8728d914-26aa-4dd6-8780-9e8c7db02115	gastric
ace3edd6-14a9-42cc-84f3-6127237f2913	gastric
1af0a9d5-1d19-4666-948c-9aecc7555368	gastric
62ca07cb-f4d1-44b4-b45d-75459dcb1fe1	gastric
408f2950-ea38-4dbd-a067-6598d401f091	gastric
e28d4716-b236-4d68-bf8e-0c9ec685283a	gastric
2a1fb3d4-6105-4eac-8d16-9a1091a0b938	gastric
9ed6bfd4-c1c1-44ae-88d8-ff01224de6de	gastric
d678b0a5-935e-40d0-82ec-6f45082af918	gastric
e9a39fcf-e648-4e50-a8ce-46c71beee155	gastric
62fe21d4-fda8-469b-91c7-f406ddd7fe2b	gastric
6252fecd-dcd3-4a05-adfd-a5a91f81df72	gastric
e5706d2b-c271-479c-acb0-54614c9f7c8e	gastric
a012dd75-f1b5-4dce-b3d9-068039c9af31	gastric
21403bdb-d56b-4b59-af62-fd97528b0051	gastric
9a1ac8d1-bb8f-4f86-b53e-ac6cfb9f3f04	gastric
6211ef0e-1aed-4914-8da6-7582a392e5fe	gastric
10719477-dcb2-4783-a9ff-343998d4d7a6	gastric
7afb9e90-6e93-420f-8325-c77fca6e661a	gastric
9734c685-9f30-4c0b-b9ba-06bec4b3ca64	gastric
1d8371c5-c8d1-481c-85d2-dc32b5541246	gastric
8a588309-2327-4770-b5b6-8019a004c033	gastric
690c5eb5-c5c0-434e-a229-11785474e112	gastric
95698d6f-5687-4261-a6f4-30a349f74baf	gastric
b66f73e6-f4fa-404c-89f8-1958e753d40f	gastric
b2b49a63-b59d-4dce-91e2-0d85c2720560	gastric
6f9065f3-7ea1-40b4-b2f9-bd07e67280cc	gastric
9aacda24-bf9f-48e7-be07-ec43190c0581	gastric
81dcabb4-67a9-4347-97cb-c6f1aeee0557	gastric
0c3eb790-f5a4-4d39-982a-d5ed71cdd72f	gastric
f4291bc0-4d5d-48ad-9901-6cff010b281f	gastric
e2ebbac4-3240-40d4-a6c5-dc4a046d4fa8	gastric
1e048ef6-c4e5-4d65-86d5-6d744703eab3	gastric
9105e291-f07b-438e-a01a-4427db480b92	gastric
2cbfabaa-4b8b-40ef-ac3a-5829c14665f3	gastric
e864806c-c8ab-432c-a7ac-09b45723f97f	gastric
3796ed18-1911-4d81-8d69-40bba4542703	gastric
0cbaaadb-70dc-4e3f-882b-f15c53610881	gastric
6f613f7b-2636-4792-af81-07439e22bb1a	gastric
422b5657-a0dc-4f57-b639-cdf7e10ec39c	gastric
f635ebac-64bc-4e94-81be-29c6979b517b	gastric
c0bc08c4-a9ed-4b0e-a830-f777581eced7	gastric
5ec73f48-d3fc-4394-96d2-3a334c3a5837	gastric
15acdd78-9132-4b8f-9203-eb2fb0c8697d	gastric
ad536f6e-ce59-43db-81ec-447c097b89a5	gastric
9d79f806-1b24-4886-b73e-568ea5e41105	gastric
c6e7d5d6-d8c3-43ca-98cc-c23c9e0b3c72	gastric
4ca0b265-4d75-49be-8fbe-84c39f8d0ce0	gastric
4bb567e7-d287-4180-91dc-99212882f309	gastric
688ca868-1de0-4e38-a1c2-c41112731c70	gastric
6ce3e9cc-0ce0-4649-8a8c-8096a14cd578	gastric
7250c569-720a-49e4-a53e-20abfe9073dc	gastric
c80711db-7069-4327-b596-106d46d4b758	gastric
9bd078f0-600e-42d0-8d29-faf44e7bceeb	gastric
06dbb69c-390b-4174-859b-c1e20380b483	gastric
fd887a44-2abe-477e-bb44-e6e1873f1171	gastric
c741761b-e3b0-471f-80fd-50e8e52a8e6d	gastric
ba496ae4-d856-4f46-990f-932ba6de36bc	gastric
7d26f5c0-fa12-4972-a2e6-40a29b4aee34	gastric
841f8235-7654-4879-b3b4-cfedcb16ca5c	gastric
33e418c6-fb3f-4b87-a300-3548b58d6d90	gastric
